id,Paid?,Registration Date,(Pw) Analytics,(Pw) Backup-restore,(Pw) Color-Management,(Pw) Custom-Fonts,(Pw) Downloadable-Publication,(Pw) Email-Thumb,(Pw) Embedding,(Pw) Page-Limit,(Pw) Pdf-dpi,(Pw) Premium Templates,(Pw) Pub-Password,(Pw) Publish-banner,(Pw) Revision-history,(Pw) Storage,(Pw) Unlicensed/View Only
11617938,0,2/19/16 11:21,,,,,,,,,,,,,,,
12177448,0,3/7/16 8:58,,,,,,,,,,,,,,,
11588907,0,2/18/16 14:15,,,,,,,,,,,,,,,
11455180,0,2/15/16 0:47,,,,,,,,,,,,,,,
10506507,0,1/14/16 11:18,,,,,,,,,,,,,,1/14/16 11:20,
11094902,0,2/3/16 12:00,,,,,,,,,,,,,,,
12148609,0,3/6/16 7:50,,,,,,,,,,,,,,,
11636363,0,3/21/16 11:46,,,,,,,,,,,,,,,
12435774,0,3/14/16 13:19,,,,,,,,,,,,,,,
11305970,0,2/10/16 4:54,,,,,,,,,,,,,,,
11415561,0,2/12/16 13:40,,,,,,,,,,,,,,2/12/16 13:55,
11165588,0,2/5/16 7:45,,,,,,,,,,,,,,,
11219681,0,2/8/16 4:08,,,,,,,,,,,,,,,
11150824,0,2/4/16 17:56,,,,,,,,,,,,,,,
12823708,0,3/27/16 11:18,,,,,,,,,,,,,,,
11046842,0,2/2/16 12:04,,,,,,,,,,,,,,,
12048846,0,3/2/16 20:08,,,,3/2/16 20:31,,,,,,,,,,,
12048863,0,3/2/16 20:09,,,,,,,,,,,,,,,
12194827,0,3/7/16 14:28,,,,,,,,,3/8/16 10:19,3/7/16 14:30,,,,,
12878092,0,3/29/16 8:58,,,3/31/16 17:55,,3/31/16 17:42,3/31/16 17:44,,,,,3/31/16 17:43,,,,
11437250,0,2/13/16 23:25,,,,,,,,,,,,,,,
9358928,0,1/7/16 12:32,,,,,,1/14/16 10:56,,,,,,,,,
12703267,0,3/22/16 13:02,,,,,,,,,,,,,,,
11599773,0,2/18/16 22:08,,,,,,,,,,,,,,,
11762523,0,2/24/16 7:15,,,,,,,,,,,,,,,
11138413,0,2/4/16 11:36,,,,,,,,,,,,,,,
12323789,0,3/30/16 12:23,,,,,,,,4/2/16 23:55,,,,,,,
11136898,0,2/4/16 11:13,,,,,,,,,,,,,,,
12138395,0,3/5/16 13:04,,,,,,,,3/5/16 15:41,3/6/16 16:23,,,,,,
12270460,0,3/9/16 9:55,,,,,,,,,,,,,,,
11908928,0,2/28/16 21:27,,,,,,,,,,,,,,,
11509416,0,2/16/16 15:53,,,,,,,,,,,,,,,
8177355,0,1/18/16 5:13,,,,,,,,,,,,,,,
11161903,0,2/8/16 11:36,,,,,,,,,,,,,,,
11471206,0,2/15/16 13:39,,,,,,,,,,,,,,,
11947025,0,2/29/16 18:06,,,,,,,,,,,,,,,
11091035,0,2/3/16 10:58,,,,,,,,,,2/3/16 10:59,,,,,
12194653,0,3/7/16 14:25,,,,,,,,,,,,,,,
12268100,0,3/9/16 9:16,,,,,,,,,,,,,,,
10540837,0,1/15/16 11:43,,,,,,,,,,,,,,,
11683508,0,2/22/16 11:04,,,,,,,,,,,,,,,
10657912,0,1/20/16 13:04,,,,,,,,,,,,,,,
11187580,0,2/5/16 18:39,,,,,,,,,,,,,,,
11936935,0,2/29/16 21:30,,,,,,,,,,,,,,,
12203433,0,3/7/16 20:21,,,,,,,,,,3/7/16 20:22,,,,,
11452564,0,2/14/16 20:59,,,,,,,,,,,,,,,
12379945,0,3/12/16 7:09,,,,,,,,,3/31/16 13:49,3/30/16 18:30,,,,,
10211513,0,1/4/16 9:51,,,,,,,,,,,,,,,
11973964,0,3/1/16 10:02,,,,,,,,,,,,,,,
11598032,0,2/18/16 20:01,,,,,,,,,,,,,,,
10783607,0,1/26/16 7:43,,,,,,,,,1/28/16 6:17,,,,,,
11906758,0,2/28/16 19:38,,,,,,,,,,,,,,,
10659844,0,1/20/16 14:19,,,,,,,,,,,,,,,
11121435,0,2/4/16 6:18,,,,,,,,,,,,2/9/16 7:20,,,
11090102,0,2/3/16 10:39,,,,,,,,,,,,,,,
12809517,0,3/25/16 19:09,,,,,,,,,,,,,,,
12468420,0,3/15/16 9:29,,,,,,,,,,,,,,,
11920459,0,2/29/16 7:36,,,,,3/8/16 23:42,,,,3/8/16 23:50,3/8/16 22:03,,,,,
12515539,0,3/16/16 11:19,,,,,,,,,,,,,,,
11167334,0,2/5/16 8:22,,,,2/10/16 2:37,,2/5/16 8:42,,,,,,,,,
12047365,0,3/2/16 19:15,,,,,,,,,,,,,,,
12443311,0,3/14/16 17:01,,,,,,,,,,,,,,,
10651455,0,1/20/16 10:12,,,,,,,,1/22/16 11:48,1/20/16 10:14,,,,,,
12689676,0,3/22/16 8:43,,,,,,,,,,3/22/16 8:51,,,,,
11531936,0,2/17/16 9:27,,,,,,,,,,,,,,,
11175937,0,2/5/16 11:20,,,,,,,,,2/19/16 11:28,,,,,,
12513183,0,3/16/16 10:35,,,,,,,,,,,,,,,
10904943,0,1/28/16 11:12,,,,,,,,,,,,,,,
12270172,0,3/9/16 10:08,,,,,,,,,,,,,,,
12526801,0,3/16/16 15:14,,,,,,,,,,,,,,,
12554232,0,3/17/16 10:36,,,,,,,,,,,,,,,
12108884,0,3/4/16 8:41,,,,,,,,,3/18/16 8:49,,,,,,
10696643,0,1/21/16 14:45,,,,,,,,,,,,,,,
12519414,0,3/16/16 12:18,,,,,,,,3/16/16 12:22,,,,,,,
8121228,0,1/22/16 9:44,,,,,,,,,,,,,,,
12195732,0,3/7/16 15:03,,,,,,,,,,,,,,,
11737411,0,2/23/16 13:33,,,,,,,,,,,,,,,
12202439,0,3/7/16 19:15,,,,,,,,,,,,,,,
11990029,0,3/1/16 15:18,,,,,,,,,,,,,,,
11747341,0,2/23/16 19:56,,,,,,,,,,,,,,2/23/16 19:58,
11402209,0,2/12/16 8:25,,,,,,,,,,,,,,,
10203030,0,1/3/16 20:49,,,,,,,,,,,,,,1/5/16 15:20,
12114554,0,3/9/16 14:32,,,,,,,,,,,,,,,
12737606,0,3/23/16 10:12,,,,,,,,,,,,,,,
11127126,0,2/4/16 8:26,,,,,,2/23/16 7:35,,,,,,,,,
12888058,0,3/29/16 13:21,,,,,,,,,,,,,,,
10692146,0,1/21/16 12:03,,,,,,,,,,,,,,,
10827505,0,1/27/16 12:00,,,,,,,,,,,,,,,
11926214,0,2/29/16 9:38,,,,,,,,,,,,,,,
10947575,0,1/29/16 13:58,,,,,,,,,,,,,,,
11406868,0,2/12/16 9:57,,,,,,,,,,,,,,,
10332919,0,1/7/16 22:00,,,,,,,,,,,,,,,
11064926,0,2/2/16 21:21,,,,,,,,,,2/2/16 21:22,,,,,
12754861,0,3/23/16 16:28,,,,,,,,,,,,,,,
12804344,0,3/25/16 12:42,,,,,,,,,,,,,,,
11003544,0,2/1/16 10:56,,,,2/3/16 11:16,,,,,,,,,,,
10792274,0,1/26/16 11:54,,,,,,,,,,,,,,,
12178223,0,3/7/16 9:04,,,,,,,,,,,,,,,
11739627,0,2/23/16 14:52,,,,,,,,,,,,,,,
11759149,0,2/28/16 0:37,,,,,,,,,,,,,,,
12776126,0,3/24/16 11:01,,,,,,,,,3/27/16 9:08,,,,,3/25/16 12:55,
10922800,0,1/28/16 21:46,,,,,,,,,,,,,,,
10714861,0,1/24/16 13:01,,,,,,,,,,,,,,,
12771459,0,3/24/16 8:50,,,,,,,,,,,,,,,
10804811,0,1/27/16 0:02,,,,,,,,,,,,,,,
11623566,0,2/19/16 13:39,,,,,,,,4/6/16 20:19,2/22/16 21:11,,,,,,
10642983,0,1/20/16 5:44,,,,,,,,,,,,,,,
12330113,0,3/10/16 14:16,,,,,,,,,,,,,,,
10504360,0,1/14/16 10:36,,,,,,,,,,,,,,,
11853248,0,3/15/16 9:44,,,,,,,,4/12/16 9:14,4/7/16 9:41,,,,,,
12211400,0,3/8/16 3:12,,,,,,,,,,4/11/16 18:09,,,,,
11853140,0,2/26/16 8:06,,,,,,,,,,,,,,,
10228759,0,1/5/16 7:04,,,,,,,,,,,,,,,
11975631,0,3/3/16 7:50,,,,,,,,,,,,,,,
11677733,0,2/22/16 9:17,,,,,,,,,,,,,,,
11978077,0,3/1/16 11:11,,,,,,,,,,,,,,,
11866513,0,2/26/16 12:34,,,,,,,,,,,,,,,
10935916,0,1/29/16 9:09,,,,,,,,,,1/29/16 9:10,,,,,
11128655,0,2/4/16 8:57,,,,,,,,,,,,,,,
11961650,0,3/1/16 5:15,,,,,,,,,,,,,,,
11713113,0,2/23/16 4:57,,,,,,,,,,,,,,,
10220801,0,1/4/16 16:49,,,,,,,,,,,,,,,
11888037,0,2/27/16 17:20,,,,,,,,,,,,,,,
12933804,0,3/30/16 22:35,,,,,,,,,,,,,,,
11865001,0,2/26/16 11:51,,,,,,,,,,,,,,,
11446306,0,2/14/16 13:38,,,,,,,,,,,,,,,
11615203,0,2/19/16 10:21,,,,,,,,3/13/16 9:47,3/20/16 18:08,,,3/6/16 12:05,,,
10894658,0,1/28/16 9:16,,,,,,,,,2/1/16 19:39,,,,,,
11766048,0,2/24/16 8:20,,,,,,,,,,,,,,,
11688838,0,2/22/16 12:40,,,,,,,,,,,,,,,
11661616,0,2/21/16 21:29,,,,,,,,,,,,,,,
12690456,0,3/22/16 9:14,,,,,,,,,,,,,,3/25/16 9:28,
12019000,0,3/2/16 9:24,,,,,,,,,,,,,,,
12049227,0,3/2/16 20:39,,,,,,,,,,,,,,,
11758754,0,2/24/16 5:18,,,,,,,,,,,,,,,
10184379,0,1/1/16 5:04,,,,,,,,,,1/1/16 5:08,,,,,
10972016,0,1/31/16 9:00,,,,,,,,,,,,,,,
11883338,0,2/27/16 10:30,,,2/27/16 10:38,,,,,,2/27/16 10:53,,,,,,
11934966,0,3/1/16 8:57,,,,,,,,,,,,,,,
11227325,0,2/8/16 8:28,,,,,,,,,,,,,,,
12296880,0,3/9/16 21:38,,,,,,,,,,,,,,,
12547737,0,3/17/16 8:12,,,,,,,,,,,,,,,
12511163,0,3/16/16 9:54,,,,,,,,,,,,,,,
12535970,0,3/17/16 5:36,,,,,,,,,,,,,,,
11802354,0,2/25/16 2:59,,,,,,,,,,,,,,,
10785660,0,1/26/16 8:56,,,,,,,,,,,,,,,
12689655,0,3/22/16 8:45,,,,,,,,3/22/16 9:04,,3/22/16 8:49,,,,,
11892037,0,2/28/16 1:42,,,,,,,,,,,,,,,
12186062,0,3/7/16 11:37,,,,,,,,,,,,,,,
9525925,0,1/11/16 15:36,,,,,,,,,,,,,,,
10805684,0,1/27/16 1:29,,,,,,,,,,,,,,,
12283417,0,3/9/16 13:47,,,,,,,,,,,,,,,
12254404,0,3/9/16 2:04,,,,,,,,,,,,,,,
11258240,0,2/9/16 3:08,,,,,,,,,,,,,,,
11142586,0,2/4/16 13:02,,,,,,,,,,,,,,,
12315085,0,3/30/16 6:58,,,,,,,,,,,,,,,
10204347,0,1/10/16 19:47,,,,,,,,,,,,,,,
10353460,0,1/10/16 14:44,,,,,,,,,,,,,,,
12706352,0,3/22/16 14:45,,,,,,,,,,,,,,,
10970037,0,1/31/16 23:36,,,,,,,,,,,,,,,
11747171,0,2/23/16 19:46,,,,,,,,,3/19/16 4:19,,,,,,
11296797,0,3/8/16 6:45,,,,,,,,,,,,,,,
11091076,0,2/3/16 11:00,,,,,,,,,,,,,,2/3/16 11:01,
11318801,0,2/10/16 9:43,,,,,,,,,,2/10/16 9:46,,,,,
11319729,0,2/10/16 9:57,,,,,,,,,,,,,,,
12395193,0,3/13/16 11:26,,,,,,3/14/16 11:27,,,,,,,,,
10683870,0,1/21/16 8:13,,,,,,,,,,,,,,,
10436733,0,1/13/16 4:38,,,,,,,,,,,,,,,
12070481,0,3/3/16 10:18,,,,,,,,,,,,,,,
10383211,0,1/11/16 5:02,,,,,,,,,,1/19/16 4:28,,,,,
10653531,0,1/20/16 11:11,,,,,,,,,,,,,,,
11434454,0,2/13/16 18:19,,,,,,,,,,,,,,,
10757455,0,1/25/16 7:49,,,,,,,,,,,,,,,
12973233,0,3/31/16 12:16,,,,,,4/8/16 13:02,,,4/8/16 13:00,3/31/16 12:18,,4/8/16 13:01,,,
10454177,0,1/13/16 14:51,,,,,5/8/16 2:22,,,,,,,,,,
12436432,0,3/14/16 13:38,,,,,,,,,,,,,,,
12176386,0,3/7/16 8:35,,,,,,,,,,,,,,,
11863784,0,2/26/16 11:35,,,,3/1/16 11:22,,,,,,,,,,,
11470846,0,2/15/16 13:26,,,,,,,,3/22/16 12:24,,,,,,,
12694451,0,3/22/16 10:31,,,,,,,,,,,,,,,
11405285,0,2/12/16 9:23,,,,,2/24/16 13:39,,,,,,2/24/16 13:39,2/24/16 13:39,,,
12820020,0,3/27/16 0:07,,,,,,,,,,,,,,,
11469948,0,2/15/16 13:42,,,,,,,,,,,,,,,
11221605,0,2/8/16 6:08,,,,2/16/16 15:00,,,,,,,,,,3/10/16 11:45,
11782934,0,2/24/16 13:19,,,,,,,,,,,,,,,
10782294,0,2/4/16 7:09,,,,,,,,,,2/4/16 7:09,,,,,
11213976,0,2/7/16 19:45,,,,,,,,,,,,,,,
10886704,0,1/28/16 4:50,,,,,,,,,,,,,,,
11708950,0,2/23/16 3:19,,,,,,,,,,,,,,,
11617886,0,2/19/16 11:20,,,,,,,,,,2/19/16 11:20,,,,,
11763406,0,2/24/16 7:25,,,,,,,,,,2/24/16 7:26,,,,,
11408428,0,2/12/16 10:34,,,,,2/24/16 9:48,2/24/16 9:49,,,2/25/16 9:27,,,,,,
11496904,0,2/16/16 10:26,,,,,,,,,,,,,,,
12338997,0,3/10/16 21:00,,,,,,,,,,,,,,,
12880521,0,3/29/16 9:55,,,,,5/16/16 9:58,5/16/16 10:00,,,,,,,,,
10668980,0,1/20/16 17:15,,,,,,,,,,,,,,1/20/16 17:17,
11899974,0,2/29/16 6:56,,,,,,,,,3/1/16 5:44,,,,,,
12890777,0,3/29/16 15:08,,,,,,,,,,,,,,,
10686733,0,1/21/16 9:20,,,,,,,,2/9/16 8:47,,,,1/28/16 8:36,,,
10503836,0,1/14/16 10:23,,,,,,,,,,,,,,,
12146125,0,3/8/16 4:35,,,3/9/16 0:21,,,,,,,,,,,,
12867534,0,3/29/16 0:00,,,,,,,,,,,,,,,
12628761,0,3/20/16 13:41,,,3/21/16 22:24,,,,,3/21/16 22:22,3/20/16 16:28,3/20/16 13:44,,3/20/16 16:27,,,
11336191,0,2/10/16 16:06,,,,,,,,,,,,,,,
11275427,0,2/9/16 11:32,,,,,,,,,,2/9/16 11:38,,,,,
11152622,0,2/4/16 18:58,,,,,,,,,,,,,,,
12151693,0,3/6/16 11:27,,,,,,,,,,3/6/16 11:27,,,,,
12207079,0,3/7/16 22:54,,,,,,,,,,,,,,,
12533647,0,3/16/16 19:56,,,,,,,,,,,,,,,
11205773,0,2/7/16 9:32,,,,,,,,,,,,,,,
10454518,0,1/13/16 15:13,,,,,,,,,,,,,,,
12692319,0,3/22/16 9:42,,,,,,,,3/24/16 10:14,,,,,,,
10788813,0,1/26/16 10:24,,,,,,,,,2/4/16 19:23,,,,,,
12408860,0,3/14/16 2:05,,,,,,,,,,,,,,,
10803392,0,1/26/16 20:51,,,,,,,,,,,,,,,
11215912,0,2/24/16 1:44,,,,,,,,,,,,,,,
12911490,0,3/30/16 7:21,,,,,,,,,,,,,,,
12299389,0,3/10/16 0:27,,,,,,,,,,,,,,,
11711914,0,2/23/16 3:48,,,,,,,,,,,,,,,
10776957,0,1/25/16 21:44,,,1/29/16 8:03,,,,,,,,,,,,
12811458,0,3/25/16 23:51,,,,,,,,,,,,,,,
12508391,0,3/16/16 8:58,,,,,,,,,,,,,,,
10907485,0,1/28/16 12:06,,,,,,,,,,,,,,,
11138891,0,2/4/16 11:47,,,,,,,,,,,,,,,
10778263,0,1/26/16 1:07,,,,,,,,,,,,,,,
11162003,0,2/5/16 5:40,,,,,,,,,,,,,,,
12816063,0,3/26/16 12:32,,,,,,,,,3/29/16 18:39,,,3/26/16 12:42,,,
11424361,0,2/13/16 2:28,,,,,,,,,,,,,,,
10411583,0,1/12/16 1:38,,,,,,,,,,,,,,,
12796126,0,3/25/16 5:30,,,,,,,,,,,,,,,
10410539,0,1/11/16 22:52,,,,,,,,,,,,,,,
10990673,0,2/1/16 6:28,,,,,,,,,,,,,,,
11033293,0,2/2/16 7:12,,,,,,,,,,,,,,,
10429977,0,1/12/16 15:49,,,,,,,,,,,,,,,
11421550,0,2/12/16 19:44,,,,,,,,,,,,,,,
11203191,0,2/7/16 4:43,,,,,,,,,,,,,,,
11217087,0,2/8/16 0:37,,,,,,,,,,,,,,,
12480864,0,3/15/16 13:34,,,,,,,,,,,,,,,
12134587,0,3/5/16 8:03,,,,,,,,,,,,,,,
12389717,0,3/13/16 1:20,,,,,,,,,,,,,,,
12158176,0,3/6/16 17:52,,,,,,,,,,,,,,,
12446528,0,3/14/16 18:21,,,,,,,,,,,,,,,
12831530,0,3/27/16 21:02,,,,,,,,,,,,,,,
12792729,0,3/24/16 23:54,,,,,,,,,,,,,,,
11333494,0,2/10/16 14:38,,,,,,,,,,,,,,,
11533958,0,2/17/16 10:06,,,,,,,,,,,,,,,
12012453,0,3/2/16 7:19,,,,,,,,,,,,,,,
10756066,0,1/25/16 7:15,,,,,,,,2/3/16 7:16,2/3/16 7:20,4/14/16 23:57,,,,,
12146315,0,3/6/16 3:45,,,,,,,,,,,,,,,
11741035,0,2/24/16 3:31,,,,,,,,,,,,,,,
11767052,0,2/24/16 8:42,,,,,,,,,,,,,,,
11500765,0,2/16/16 11:59,,,,,,,,,,,,,,,
12729511,0,3/23/16 7:31,,,,,,,,,,,,,,,
11395220,0,2/12/16 4:43,,,,,,,,,,,,,,,
10688014,0,1/21/16 9:58,,,,,,,,,,,,,,,
10218284,0,1/4/16 13:55,,,1/5/16 12:06,,,,,,,,,,,,
12600520,0,3/18/16 13:29,4/4/16 6:57,,,3/30/16 13:22,,,,,4/20/16 23:46,,,,3/31/16 10:07,3/18/16 22:37,
12318142,0,3/10/16 10:27,,,,,,,,3/17/16 19:35,,,,,,,
10337867,0,1/8/16 7:08,,,,,,,,,,,,,,,
10541638,0,1/15/16 12:07,,,,,,,,,,,,,,,
10740995,0,1/23/16 23:48,,,,,,,,,,,,,,,
10940395,0,1/29/16 10:51,,,,,,,,,,,,,,,
12567618,0,3/17/16 15:35,,,,,,,,,,,,,,,
12726303,0,3/23/16 5:56,,,,,,,,,,,,,,,
10575540,0,1/17/16 20:36,,,,,,,,,,,,,,1/17/16 20:43,
12828199,0,3/27/16 19:53,,,,,,,,,,,,,,,
11202626,0,2/7/16 2:52,,,,,,,,,,,,,,,
10192482,0,1/2/16 12:13,,,,,,,,,,,,,,,
12824800,0,3/27/16 13:26,,,3/27/16 14:16,,,,,,,,,,,,
12426987,0,3/14/16 10:45,,,,,,,,,,,,,,,
12197905,0,3/7/16 16:34,,,,,,,,,,,,,,,
10001964,0,1/3/16 14:13,,,,,,,,,,,,,,,
6969099,0,2/16/16 7:46,,,,,,,,,,,,,,,
12275031,0,3/9/16 11:10,,,,,,,,,,,,,,,
10560762,0,1/16/16 17:11,,,,,,,,,,,,,,,
12972125,0,3/31/16 11:48,,,,,,,,,,,,,,,
10776208,0,1/25/16 20:25,,,,,,,,,,,,,,,
11802312,0,2/25/16 2:59,,,,,,,,,,,,,,,
11113906,0,2/3/16 22:45,,,,,,,,,,,,,,,
11232410,0,2/8/16 10:13,,,,,,,,3/18/16 10:24,5/24/16 20:36,5/6/16 11:22,,2/25/16 9:42,,2/12/16 10:42,
12265508,0,3/9/16 8:16,,,,,,,,,,,,,,,
10639666,0,1/20/16 2:14,,,,,,,,,,,,,,,
12582191,0,3/18/16 5:34,,,,,,,,,,,,,,3/18/16 5:36,
10352345,0,1/8/16 17:49,,,,,,,,,,,,,,,
11021593,0,2/1/16 19:27,,,,,,,,,,,,,,,
10333948,0,1/8/16 0:37,,,,,,,,,,,,,,,
10974658,0,1/31/16 12:02,,,,,,,,,,,,,,,
11671099,0,2/22/16 7:16,,,,,,,,,,,,,,,
10989053,0,2/1/16 4:18,,,,,,,,,,,,,,,
10359556,0,1/9/16 13:09,,,,,,,,,,,,,,,
12298591,0,3/9/16 23:34,,,,,,,,,,,,,,,
11312924,0,2/10/16 7:48,,,,,,,,,,2/10/16 7:49,,,,,
11087263,0,2/3/16 9:51,,,,,,,,,,,,,,,
11824875,0,2/25/16 12:22,,,,,,,,,,,,,,,
10649820,0,1/20/16 9:20,,,,,,,,,,,,,,,
10686386,0,1/21/16 9:14,,,,,,,,2/9/16 9:06,2/9/16 9:25,,,,,,
11698090,0,2/22/16 16:20,,,,,,,,,,,,,,,
11673068,0,2/22/16 7:54,,,,,,,,,,,,,,,
10403649,0,1/11/16 13:40,,,,,,,,,,,,,,,
11227847,0,2/8/16 8:37,,,,,,,,,,,,,,,
12391892,0,3/13/16 6:36,,,,,,,,,,,,,,,
11944250,0,2/29/16 15:44,,,,,,,,,,2/29/16 15:45,,,,,
11435228,0,2/13/16 19:33,,,,,,,,,,,,,,,
10380345,0,1/10/16 22:29,,,,,,,,,,,,,,,
10412034,0,1/12/16 2:30,,,,,,,,,,,,,,,
10527730,0,1/15/16 5:26,,,,,,,,,,,,,,2/25/16 15:23,
11197070,0,2/6/16 13:54,,,,,,,,,,,,,,,
11541807,0,2/17/16 12:42,,,,,,,,2/17/16 12:51,,,,,,,
11044327,0,2/2/16 10:58,,,,,,,,,,,,,,,
11289996,0,2/9/16 14:16,,,,,,,,,,,,,,,
12705302,0,3/22/16 14:03,,,,,,,,,,,,,,,
12628064,0,3/20/16 12:56,,,,,,,,,,,,,,,
10699164,0,1/21/16 17:42,,,,,,,,,,,,,,,
12973584,0,3/31/16 12:25,,,,3/31/16 12:51,,,,,,,,,,,
12120338,0,3/4/16 12:46,,,,,,,,,,,,,,,
10919511,0,1/28/16 18:50,,,,,,,,,2/14/16 12:00,,,,,,
10441995,0,1/13/16 8:40,,,,,,,,1/13/16 8:46,,,,,,,
10497038,0,1/14/16 8:50,,,,,,,,,,,,,,,
10417984,0,1/12/16 8:34,,,,,,,,,,,,,,,
10533168,0,1/15/16 8:25,,,,,,,,,,1/15/16 8:26,,,,,
10734750,0,1/23/16 7:50,,,,,,,,,,,,,,,
11069644,0,2/3/16 1:28,,,,,,,,,,,,,,,
11358671,0,2/11/16 7:58,,,,,,,,,,,,,,,
10712019,0,1/22/16 10:21,,,,,,,,,,,,,,,
10971776,0,1/31/16 8:46,,,,,,,,,,,,,,,
10424290,0,1/12/16 11:47,,,,,,,,,,,,,,1/12/16 20:11,
11535813,0,2/17/16 10:46,,,,,,,,,2/17/16 10:51,,,,,,
10334887,0,1/8/16 3:06,,,,,,,,,,,,,,1/8/16 3:07,
11623201,0,2/19/16 13:24,,,,,,,,,,,,,,,
12104987,0,3/4/16 7:30,,,,,,,,,,,,,,,
12464019,0,3/17/16 2:54,,,,,,,,,,,,,,,
11302027,0,2/11/16 14:04,,,,,,,,,,,,,,,
12584260,0,3/18/16 6:53,,,,,,,,,,,,,,,
12461956,0,3/15/16 7:10,,,,,,,,,,,,,,,
10977691,0,1/31/16 15:15,,,,,,,,,,1/31/16 15:16,,,,,
12233826,0,3/8/16 12:45,,,,,,,,,,,,,,,
12706347,0,3/22/16 14:43,,,,,,,,,,,,,,,
11475209,0,2/15/16 16:48,,,,,,,,,,,,,,,
11983783,0,3/1/16 12:49,,,,,,,,,,,,,,,
11145069,0,2/4/16 14:04,,,,,,,,,,,,,,,
10693807,0,1/21/16 12:58,,,,,,,,,,,,,,,
10689762,0,1/21/16 10:50,,,,,,,,,,,,,,,
12267041,0,3/9/16 8:46,,,3/9/16 11:07,,,,,,,,,,,,
12206094,0,3/7/16 22:08,,,,,,,,,,,,,,,
12634494,0,3/20/16 19:40,,,,,,,,,,,,,,,
11286377,0,2/9/16 13:17,,,,,,,,,,,,,,,
10671151,0,1/20/16 19:07,,,,,,,,,,,,,,,
11381048,0,2/11/16 15:21,,,,,,,,,,2/11/16 15:21,,,,,
11381360,0,2/11/16 17:36,,,,,,,,,3/30/16 11:06,,,,,,
12091007,0,3/3/16 18:34,,,,,,,,,,,,,,,
10983385,0,1/31/16 20:46,,,,,,,,,,,,,,,
12690995,0,3/22/16 9:14,3/25/16 9:58,,,,,,,,,,,,,,
11173394,0,2/5/16 10:30,,,,,,,,,2/11/16 7:33,2/14/16 10:56,,,,,
12882800,0,3/29/16 10:52,,,,,,,,,,,,,,,
10815789,0,1/27/16 9:41,,,,,,,,,,,,,,,
11152619,0,2/5/16 12:02,,,,,,,,,,,,,,,
11988534,0,3/3/16 11:57,,,,,,,,,,,,,,,
10443721,0,1/13/16 9:24,,,,,,,,,,,,,,,
11492133,0,2/16/16 8:58,,,,,,,,,3/14/16 9:21,,,,,,
12296966,0,3/17/16 11:53,,,,,,,,,3/19/16 12:39,,,3/18/16 13:02,,,
11142755,0,2/4/16 13:02,,,,,,,,,,,,,,,
12061789,0,3/3/16 7:15,,,,,,,,,,,,,,,
12133974,0,3/5/16 6:58,,,,,3/7/16 11:21,,,,,,,,,,
11711028,0,2/23/16 3:03,,,,,2/29/16 11:05,,,,,,,,,2/29/16 13:14,
12332515,0,3/10/16 15:26,,,,,3/10/16 18:18,3/10/16 18:19,,,,,,,,,
12449798,0,3/14/16 20:34,,3/14/16 20:38,,,,,,,,,,,,,
11488844,0,2/16/16 7:03,,,,,,,,,,,,,,,
12660968,0,3/21/16 14:27,,,,,,,,,,,,,,3/22/16 18:44,
11732101,0,2/23/16 11:39,,,,,,,,,,,,,,,
11123039,0,2/4/16 7:03,,,,,,,,,,2/4/16 7:03,,,,,
11758595,0,2/24/16 5:08,,,,,,,,,2/24/16 5:12,,,,,,
10960606,0,1/30/16 10:48,,,,,,,,,,,,,,,
12586665,0,3/18/16 8:00,,,,,,,,,,,,,,,
11778305,0,2/24/16 12:02,,,,,,,,,2/24/16 13:06,,,,,,
11484744,0,2/16/16 3:03,,,,,,,,,,,,,,,
12616753,0,3/19/16 18:19,,,,,,,,,,,,,,,
10193053,0,1/2/16 13:54,,,,,,,,,,,,,,,
11931207,0,2/29/16 11:03,,,,,,,,2/29/16 11:05,3/7/16 16:24,,,,,,
11949689,0,2/29/16 20:48,,,,,,,,2/29/16 21:05,,2/29/16 20:49,,,,,
11975088,0,3/1/16 10:27,,,,,,,,,,,,,,,
11211798,0,2/7/16 16:49,,,,,,,,,,,,,,,
10955705,0,1/30/16 1:49,,,,,,,,,,,,,,,
10224109,0,1/4/16 23:21,,,,,,,,,,,,,,,
10379774,0,1/10/16 21:01,,,,,,,,,,,,,,,
11552345,0,2/17/16 17:11,,,,,,,,,,,,,,,
10285518,0,1/6/16 11:42,,,,,,,,,,,,,,,
12534611,0,3/16/16 20:50,,,,,,,,,,,,,,,
12611616,0,3/19/16 11:32,,,,,,,,,,,,,,,
12249391,0,3/8/16 20:38,,,,,,,,,,,,,,,
11132226,0,2/4/16 10:03,,,,,,,,,,,,,,,
11133858,0,2/4/16 10:32,,,,,,,,,,,,,,,
11338123,0,2/10/16 17:26,,,,,,,,,,,,,,,
12636275,0,3/20/16 21:50,,,,,,,,,,,,,,,
12662285,0,3/21/16 14:16,,,,,,,,,,,,,,,
11274934,0,2/9/16 11:21,,,,,,,,,2/10/16 11:29,,,,,,
12604020,0,3/18/16 16:10,,,,,,,,,,,,,,,
12543978,0,3/17/16 6:56,,,3/22/16 7:50,,,,,3/17/16 7:03,,3/17/16 6:58,,,,,
10530830,0,1/15/16 7:35,,,,,,,,1/15/16 7:54,,1/15/16 7:53,,,,,
12355977,0,3/11/16 11:28,,,,,,,,,,,,,,,
12356090,0,3/11/16 11:30,,,,,,,,,,,,,,,
